Case ID,Activity,Complete Timestamp,Resource,(case)_aMOUNT_REQ,concept:name
31,a2,2011-10-03 14:48:39,,6000,W_Nabellen offertes
31,a2,2011-10-03 14:52:34,,6000,W_Nabellen offertes
31,a2,2011-10-03 15:09:14,,6000,W_Nabellen offertes
31,a2,2011-10-10 17:41:24,11119,6000,W_Nabellen offertes
31,a2,2011-10-12 16:10:48,11180,6000,W_Nabellen offertes
31,a2,2011-10-24 15:29:34,11201,6000,W_Nabellen offertes
31,a2,2011-10-25 12:41:05,11201,6000,W_Nabellen offertes
31,a2,2011-10-25 16:16:10,11189,6000,W_Nabellen offertes
31,a2,2011-10-27 20:09:08,,6000,W_Nabellen offertes
31,a2,2011-10-27 20:13:14,,6000,W_Nabellen offertes
31,a2,2011-10-27 20:40:57,,6000,W_Nabellen offertes
31,a2,2011-11-03 19:08:41,,6000,W_Nabellen offertes
31,a2,2011-11-05 13:28:34,11002,6000,W_Nabellen offertes
31,a2,2011-11-07 14:31:59,,6000,W_Nabellen offertes
31,a2,2011-11-07 14:41:26,,6000,W_Nabellen offertes
31,a2,2011-11-08 13:56:51,,6000,W_Nabellen offertes
31,a2,2011-11-10 17:33:22,11181,6000,W_Nabellen offertes
31,a2,2011-11-14 18:20:53,11180,6000,W_Nabellen offertes
31,a2,2011-11-17 12:24:00,,6000,W_Nabellen offertes
31,a2,2011-11-17 15:07:59,,6000,W_Nabellen offertes
31,a2,2011-11-19 12:29:13,10913,6000,W_Nabellen offertes
31,a2,2011-11-26 16:04:06,11000,6000,W_Nabellen offertes
31,a2,2011-11-29 18:18:08,,6000,W_Nabellen offertes
31,a2,2011-11-30 14:12:06,10899,6000,W_Nabellen offertes
31,a3,2011-12-05 14:30:18,10138,6000,W_Valideren aanvraag
31,a3,2011-12-05 14:52:03,10809,6000,W_Valideren aanvraag
31,a3,2011-12-06 08:50:01,10809,6000,W_Valideren aanvraag
31,a3,2011-12-06 11:58:14,10138,6000,W_Valideren aanvraag
31,a4,2011-12-06 12:48:58,11121,6000,W_Nabellen incomplete dossiers
31,a4,2011-12-06 13:19:28,11121,6000,W_Nabellen incomplete dossiers
31,a4,2011-12-09 08:24:01,10609,6000,W_Nabellen incomplete dossiers
31,a3,2011-12-09 08:53:21,10609,6000,W_Valideren aanvraag
31,a3,2011-12-09 09:51:43,10609,6000,W_Valideren aanvraag
31,a3,2011-12-09 10:21:35,10609,6000,W_Valideren aanvraag
31,a3,2011-12-09 14:18:02,10609,6000,W_Valideren aanvraag
31,a3,2011-12-12 16:42:55,10609,6000,W_Valideren aanvraag
31,a3,2011-12-13 06:15:05,10609,6000,W_Valideren aanvraag
31,a3,2011-12-13 08:04:04,10609,6000,W_Valideren aanvraag
31,a3,2011-12-13 08:13:16,10609,6000,W_Valideren aanvraag
31,a3,2011-12-13 09:44:26,10609,6000,W_Valideren aanvraag
32,a5,2011-10-03 13:26:37,11001,43640,W_Afhandelen leads
32,a1,2011-10-03 15:38:54,11180,43640,W_Completeren aanvraag
32,a1,2011-10-03 17:22:34,,43640,W_Completeren aanvraag
32,a2,2011-10-03 17:26:18,,43640,W_Nabellen offertes
32,a2,2011-10-10 13:06:21,10899,43640,W_Nabellen offertes
32,a3,2011-10-13 11:01:05,10809,43640,W_Valideren aanvraag
32,a4,2011-10-13 11:11:50,,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 11:12:08,,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 11:18:38,,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 11:19:14,,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 11:19:21,,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 12:33:13,,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 12:34:50,,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 12:35:37,10909,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 12:36:01,10909,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 12:57:08,,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 13:17:54,11122,43640,W_Nabellen incomplete dossiers
32,a4,2011-10-13 13:22:06,11122,43640,W_Nabellen incomplete dossiers
32,a3,2011-10-13 16:28:42,10809,43640,W_Valideren aanvraag
33,a1,2011-10-03 15:14:50,11180,10000,W_Completeren aanvraag
33,a1,2011-10-03 15:41:02,,10000,W_Completeren aanvraag
33,a1,2011-10-03 16:10:39,11180,10000,W_Completeren aanvraag
33,a2,2011-10-03 16:13:02,11180,10000,W_Nabellen offertes
33,a2,2011-10-10 18:36:13,11119,10000,W_Nabellen offertes
33,a2,2011-10-13 09:16:42,,10000,W_Nabellen offertes
33,a3,2011-10-17 20:11:25,10972,10000,W_Valideren aanvraag
34,a1,2011-10-03 13:53:32,10863,15000,W_Completeren aanvraag
34,a2,2011-10-03 13:56:48,10863,15000,W_Nabellen offertes
34,a2,2011-10-05 16:56:43,10881,15000,W_Nabellen offertes
34,a2,2011-10-11 09:58:56,,15000,W_Nabellen offertes
34,a3,2011-10-11 11:49:21,10138,15000,W_Valideren aanvraag
35,a1,2011-10-03 15:46:51,,5000,W_Completeren aanvraag
35,a1,2011-10-03 16:23:16,,5000,W_Completeren aanvraag
35,a2,2011-10-03 16:28:05,,5000,W_Nabellen offertes
35,a2,2011-10-04 12:25:51,10982,5000,W_Nabellen offertes
35,a2,2011-10-04 12:28:50,10982,5000,W_Nabellen offertes
35,a2,2011-10-11 11:03:14,11049,5000,W_Nabellen offertes
35,a3,2011-10-14 15:06:18,10629,5000,W_Valideren aanvraag
35,a4,2011-10-14 19:36:25,10913,5000,W_Nabellen incomplete dossiers
35,a4,2011-10-14 20:20:03,10912,5000,W_Nabellen incomplete dossiers
35,a4,2011-10-17 17:01:38,11009,5000,W_Nabellen incomplete dossiers
35,a4,2011-10-17 17:02:10,11009,5000,W_Nabellen incomplete dossiers
35,a4,2011-10-17 17:35:48,10861,5000,W_Nabellen incomplete dossiers
35,a4,2011-10-20 10:33:35,11049,5000,W_Nabellen incomplete dossiers
35,a4,2011-10-21 09:53:55,11049,5000,W_Nabellen incomplete dossiers
35,a3,2011-10-21 10:32:17,10809,5000,W_Valideren aanvraag
35,a3,2011-10-21 10:36:36,10809,5000,W_Valideren aanvraag
36,a1,2011-10-03 15:50:01,,15000,W_Completeren aanvraag
36,a1,2011-10-04 11:34:49,,15000,W_Completeren aanvraag
36,a1,2011-10-04 14:06:00,11169,15000,W_Completeren aanvraag
36,a2,2011-10-06 19:51:56,10909,15000,W_Nabellen offertes
36,a2,2011-10-06 19:56:16,10909,15000,W_Nabellen offertes
36,a2,2011-10-06 20:05:54,10909,15000,W_Nabellen offertes
36,a2,2011-10-14 09:28:03,11201,15000,W_Nabellen offertes
36,a2,2011-10-19 10:35:40,11180,15000,W_Nabellen offertes
36,a2,2011-10-20 09:24:56,,15000,W_Nabellen offertes
36,a3,2011-10-26 12:55:24,10138,15000,W_Valideren aanvraag
37,a1,2011-10-03 14:38:17,10629,5000,W_Completeren aanvraag
37,a2,2011-10-03 14:39:20,10629,5000,W_Nabellen offertes
37,a3,2011-10-03 14:46:56,10629,5000,W_Valideren aanvraag
38,a1,2011-10-03 16:47:59,,5000,W_Completeren aanvraag
38,a1,2011-10-03 17:58:56,11119,5000,W_Completeren aanvraag
38,a1,2011-10-03 18:29:03,,5000,W_Completeren aanvraag
38,a2,2011-10-10 18:45:45,11181,5000,W_Nabellen offertes
38,a2,2011-10-10 19:40:59,11119,5000,W_Nabellen offertes
38,a2,2011-10-11 11:12:14,11049,5000,W_Nabellen offertes
38,a3,2011-10-13 15:53:36,10609,5000,W_Valideren aanvraag
38,a4,2011-10-13 16:15:05,10609,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-13 18:47:25,11119,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-13 20:50:03,10939,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-13 20:56:52,11122,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-13 21:02:11,10939,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-18 10:04:32,10861,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-18 16:40:22,10913,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-18 18:53:37,10982,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-18 19:59:19,11002,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-18 20:52:47,11119,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-19 11:12:13,,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-20 09:30:50,11049,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-20 15:22:16,11169,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-20 19:29:36,11122,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-20 20:13:11,11002,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-21 10:13:51,,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-21 14:18:40,,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-21 19:25:11,10913,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-21 20:18:58,10913,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-26 10:07:53,,5000,W_Nabellen incomplete dossiers
38,a3,2011-10-26 12:04:45,10609,5000,W_Valideren aanvraag
38,a3,2011-10-26 14:52:44,10138,5000,W_Valideren aanvraag
38,a4,2011-10-26 17:21:25,11121,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-27 14:09:20,11049,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-31 11:37:14,11049,5000,W_Nabellen incomplete dossiers
38,a3,2011-10-31 13:55:00,10609,5000,W_Valideren aanvraag
38,a4,2011-10-31 19:20:42,10889,5000,W_Nabellen incomplete dossiers
38,a4,2011-10-31 19:25:38,10889,5000,W_Nabellen incomplete dossiers
38,a4,2011-11-03 08:39:05,11049,5000,W_Nabellen incomplete dossiers
38,a4,2011-11-07 09:16:19,10809,5000,W_Nabellen incomplete dossiers
38,a4,2011-11-07 12:05:07,10899,5000,W_Nabellen incomplete dossiers
38,a3,2011-11-07 14:12:16,10609,5000,W_Valideren aanvraag
38,a3,2011-11-07 14:21:56,10609,5000,W_Valideren aanvraag
39,a1,2011-10-03 17:04:42,,10600,W_Completeren aanvraag
39,a1,2011-10-03 17:06:39,,10600,W_Completeren aanvraag
39,a2,2011-10-06 10:30:28,11169,10600,W_Nabellen offertes
39,a2,2011-10-11 10:23:00,,10600,W_Nabellen offertes
39,a3,2011-10-14 17:08:32,10629,10600,W_Valideren aanvraag
40,a1,2011-10-03 19:03:32,11119,21000,W_Completeren aanvraag
40,a1,2011-10-04 09:24:44,,21000,W_Completeren aanvraag
40,a1,2011-10-04 12:27:34,,21000,W_Completeren aanvraag
40,a1,2011-10-04 14:06:00,11179,21000,W_Completeren aanvraag
40,a2,2011-10-11 10:09:38,,21000,W_Nabellen offertes
40,a3,2011-10-14 18:40:21,10629,21000,W_Valideren aanvraag
41,a1,2011-10-03 19:07:08,11119,1000,W_Completeren aanvraag
41,a1,2011-10-04 09:57:23,10982,1000,W_Completeren aanvraag
41,a1,2011-10-04 09:58:42,10982,1000,W_Completeren aanvraag
41,a1,2011-10-04 10:00:16,,1000,W_Completeren aanvraag
41,a1,2011-10-04 11:12:20,10982,1000,W_Completeren aanvraag
41,a1,2011-10-04 13:45:33,11001,1000,W_Completeren aanvraag
41,a1,2011-10-04 17:50:54,10982,1000,W_Completeren aanvraag
41,a2,2011-10-04 17:51:28,10982,1000,W_Nabellen offertes
41,a2,2011-10-11 20:49:13,11119,1000,W_Nabellen offertes
41,a2,2011-10-12 09:22:30,,1000,W_Nabellen offertes
41,a3,2011-10-17 14:23:02,10629,1000,W_Valideren aanvraag
42,a1,2011-10-03 20:02:07,,6000,W_Completeren aanvraag
42,a1,2011-10-03 20:09:41,,6000,W_Completeren aanvraag
42,a1,2011-10-03 20:21:08,,6000,W_Completeren aanvraag
42,a2,2011-10-10 12:33:44,11009,6000,W_Nabellen offertes
42,a2,2011-10-17 19:53:24,11119,6000,W_Nabellen offertes
42,a2,2011-10-19 09:53:08,,6000,W_Nabellen offertes
42,a3,2011-10-25 11:26:49,10609,6000,W_Valideren aanvraag
42,a4,2011-10-25 12:12:12,11189,6000,W_Nabellen incomplete dossiers
42,a4,2011-10-25 14:15:32,11169,6000,W_Nabellen incomplete dossiers
42,a4,2011-10-25 14:26:31,11169,6000,W_Nabellen incomplete dossiers
42,a4,2011-10-26 08:14:42,,6000,W_Nabellen incomplete dossiers
42,a3,2011-10-26 09:46:29,10609,6000,W_Valideren aanvraag
43,a1,2011-10-04 10:23:13,,30000,W_Completeren aanvraag
43,a1,2011-10-04 10:24:16,,30000,W_Completeren aanvraag
43,a2,2011-10-06 12:59:23,,30000,W_Nabellen offertes
43,a2,2011-10-11 18:08:55,11181,30000,W_Nabellen offertes
43,a2,2011-10-11 19:20:53,11122,30000,W_Nabellen offertes
43,a2,2011-10-12 09:46:46,10899,30000,W_Nabellen offertes
43,a3,2011-10-17 16:13:41,10629,30000,W_Valideren aanvraag
43,a3,2011-10-17 16:14:06,10629,30000,W_Valideren aanvraag
43,a3,2011-10-17 16:36:18,10629,30000,W_Valideren aanvraag
43,a4,2011-10-17 16:57:18,,30000,W_Nabellen incomplete dossiers
43,a4,2011-10-17 17:34:27,10861,30000,W_Nabellen incomplete dossiers
43,a3,2011-10-18 16:05:54,10629,30000,W_Valideren aanvraag
44,a1,2011-10-04 10:27:02,,15000,W_Completeren aanvraag
44,a1,2011-10-04 13:39:00,11001,15000,W_Completeren aanvraag
44,a1,2011-10-04 14:01:03,10889,15000,W_Completeren aanvraag
44,a1,2011-10-04 14:07:23,10889,15000,W_Completeren aanvraag
44,a2,2011-10-10 12:00:54,10899,15000,W_Nabellen offertes
44,a3,2011-10-13 13:01:39,10809,15000,W_Valideren aanvraag
44,a3,2011-10-13 14:02:25,10629,15000,W_Valideren aanvraag
45,a5,2011-10-04 09:03:58,,10000,W_Afhandelen leads
45,a1,2011-10-04 12:39:20,10982,10000,W_Completeren aanvraag
45,a1,2011-10-04 16:01:02,10889,10000,W_Completeren aanvraag
45,a1,2011-10-04 16:07:42,10889,10000,W_Completeren aanvraag
45,a2,2011-10-11 20:41:23,11119,10000,W_Nabellen offertes
45,a2,2011-10-12 09:08:07,,10000,W_Nabellen offertes
45,a3,2011-10-17 10:40:10,10809,10000,W_Valideren aanvraag
45,a4,2011-10-17 12:00:50,11009,10000,W_Nabellen incomplete dossiers
45,a4,2011-10-17 13:15:38,,10000,W_Nabellen incomplete dossiers
45,a4,2011-10-17 17:13:42,10861,10000,W_Nabellen incomplete dossiers
45,a4,2011-10-17 17:58:27,11119,10000,W_Nabellen incomplete dossiers
45,a4,2011-10-18 08:41:39,11049,10000,W_Nabellen incomplete dossiers
45,a3,2011-10-18 09:44:45,10809,10000,W_Valideren aanvraag
46,a5,2011-10-04 09:08:38,,12000,W_Afhandelen leads
46,a5,2011-10-04 09:26:51,10889,12000,W_Afhandelen leads
46,a1,2011-10-04 13:15:13,,12000,W_Completeren aanvraag
46,a1,2011-10-04 13:41:08,,12000,W_Completeren aanvraag
46,a2,2011-10-04 13:45:23,,12000,W_Nabellen offertes
46,a2,2011-10-11 18:29:50,11119,12000,W_Nabellen offertes
46,a2,2011-10-18 12:36:24,,12000,W_Nabellen offertes
46,a2,2011-10-19 18:01:46,11119,12000,W_Nabellen offertes
46,a2,2011-10-20 17:16:43,11122,12000,W_Nabellen offertes
46,a2,2011-10-20 17:30:07,11122,12000,W_Nabellen offertes
46,a2,2011-10-20 17:45:29,11122,12000,W_Nabellen offertes
46,a2,2011-10-27 20:52:17,10909,12000,W_Nabellen offertes
46,a2,2011-10-29 12:33:40,10913,12000,W_Nabellen offertes
46,a2,2011-10-31 20:58:24,,12000,W_Nabellen offertes
46,a2,2011-11-01 17:16:21,11119,12000,W_Nabellen offertes
46,a2,2011-11-04 11:41:37,11049,12000,W_Nabellen offertes
46,a3,2011-11-08 15:50:53,10629,12000,W_Valideren aanvraag
46,a4,2011-11-08 17:57:09,10909,12000,W_Nabellen incomplete dossiers
46,a4,2011-11-08 18:32:39,10909,12000,W_Nabellen incomplete dossiers
46,a4,2011-11-09 09:18:34,,12000,W_Nabellen incomplete dossiers
46,a4,2011-11-09 09:21:54,,12000,W_Nabellen incomplete dossiers
46,a4,2011-11-09 17:45:32,11119,12000,W_Nabellen incomplete dossiers
46,a4,2011-11-10 09:54:05,11049,12000,W_Nabellen incomplete dossiers
46,a3,2011-11-10 11:04:27,10629,12000,W_Valideren aanvraag
47,a1,2011-10-04 10:44:44,,50000,W_Completeren aanvraag
47,a2,2011-10-10 13:45:10,10899,50000,W_Nabellen offertes
47,a3,2011-10-13 10:20:54,10138,50000,W_Valideren aanvraag
47,a3,2011-10-13 11:10:06,10809,50000,W_Valideren aanvraag
47,a3,2011-10-13 11:26:04,10138,50000,W_Valideren aanvraag
47,a4,2011-10-13 11:53:09,,50000,W_Nabellen incomplete dossiers
47,a4,2011-10-13 12:08:39,,50000,W_Nabellen incomplete dossiers
47,a3,2011-10-13 12:51:18,10138,50000,W_Valideren aanvraag
48,a1,2011-10-04 12:18:44,10982,5000,W_Completeren aanvraag
48,a1,2011-10-04 17:29:20,11122,5000,W_Completeren aanvraag
48,a1,2011-10-05 09:33:39,11180,5000,W_Completeren aanvraag
48,a1,2011-10-05 13:30:16,,5000,W_Completeren aanvraag
48,a1,2011-10-05 18:27:29,,5000,W_Completeren aanvraag
48,a2,2011-10-05 18:28:16,,5000,W_Nabellen offertes
48,a2,2011-10-11 09:54:34,,5000,W_Nabellen offertes
48,a3,2011-10-13 13:31:50,10609,5000,W_Valideren aanvraag
48,a3,2011-10-13 13:32:15,10609,5000,W_Valideren aanvraag
48,a4,2011-10-13 18:46:47,11119,5000,W_Nabellen incomplete dossiers
48,a3,2011-10-14 09:42:37,10809,5000,W_Valideren aanvraag
49,a1,2011-10-04 12:29:46,,15000,W_Completeren aanvraag
49,a1,2011-10-04 14:20:10,,15000,W_Completeren aanvraag
49,a1,2011-10-04 17:15:35,11121,15000,W_Completeren aanvraag
49,a1,2011-10-04 17:20:06,11122,15000,W_Completeren aanvraag
49,a1,2011-10-04 17:52:14,11121,15000,W_Completeren aanvraag
49,a2,2011-10-06 15:21:40,,15000,W_Nabellen offertes
49,a2,2011-10-10 14:37:43,10899,15000,W_Nabellen offertes
49,a3,2011-10-10 15:15:42,10809,15000,W_Valideren aanvraag
49,a4,2011-10-10 16:14:43,11009,15000,W_Nabellen incomplete dossiers
49,a4,2011-10-10 16:16:48,11009,15000,W_Nabellen incomplete dossiers
49,a4,2011-10-10 16:33:38,11009,15000,W_Nabellen incomplete dossiers
49,a4,2011-10-11 09:30:30,11049,15000,W_Nabellen incomplete dossiers
49,a3,2011-10-11 09:59:02,10809,15000,W_Valideren aanvraag
49,a3,2011-10-11 10:13:42,10809,15000,W_Valideren aanvraag
50,a1,2011-10-04 09:34:29,,5000,W_Completeren aanvraag
50,a1,2011-10-04 09:40:08,,5000,W_Completeren aanvraag
50,a2,2011-10-04 09:41:08,,5000,W_Nabellen offertes
50,a2,2011-10-10 11:01:47,10912,5000,W_Nabellen offertes
50,a2,2011-10-10 14:25:36,10899,5000,W_Nabellen offertes
50,a3,2011-10-10 14:40:13,10899,5000,W_Valideren aanvraag
50,a3,2011-10-10 15:03:14,10138,5000,W_Valideren aanvraag
51,a1,2011-10-04 10:25:16,,10000,W_Completeren aanvraag
51,a2,2011-10-10 12:57:50,10899,10000,W_Nabellen offertes
51,a3,2011-10-13 09:02:11,10138,10000,W_Valideren aanvraag
51,a4,2011-10-13 09:55:34,,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-13 10:08:08,11049,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-13 16:24:39,,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-13 20:46:25,11122,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-14 13:16:09,,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-14 13:34:38,,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-14 13:38:29,,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-14 15:59:59,11169,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-14 16:28:14,,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-20 10:33:09,11049,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-20 19:18:48,11002,10000,W_Nabellen incomplete dossiers
51,a4,2011-10-21 10:05:43,11049,10000,W_Nabellen incomplete dossiers
51,a3,2011-10-21 10:37:12,10138,10000,W_Valideren aanvraag
52,a1,2011-10-04 12:43:35,,6000,W_Completeren aanvraag
52,a1,2011-10-04 13:05:07,,6000,W_Completeren aanvraag
52,a2,2011-10-07 11:39:09,,6000,W_Nabellen offertes
52,a2,2011-10-11 18:46:27,11119,6000,W_Nabellen offertes
52,a2,2011-10-18 12:52:04,,6000,W_Nabellen offertes
52,a2,2011-10-19 19:01:31,11119,6000,W_Nabellen offertes
52,a2,2011-10-21 10:19:41,10789,6000,W_Nabellen offertes
52,a3,2011-10-27 09:54:12,10609,6000,W_Valideren aanvraag
52,a4,2011-10-27 09:56:37,10609,6000,W_Nabellen incomplete dossiers
52,a4,2011-10-27 10:16:33,,6000,W_Nabellen incomplete dossiers
52,a4,2011-10-27 20:43:41,10939,6000,W_Nabellen incomplete dossiers
52,a4,2011-10-27 20:49:27,10939,6000,W_Nabellen incomplete dossiers
52,a4,2011-10-28 09:26:32,11002,6000,W_Nabellen incomplete dossiers
52,a4,2011-10-28 17:26:05,10913,6000,W_Nabellen incomplete dossiers
52,a4,2011-11-01 11:31:49,11169,6000,W_Nabellen incomplete dossiers
52,a4,2011-11-01 11:56:50,,6000,W_Nabellen incomplete dossiers
52,a4,2011-11-01 17:10:47,10913,6000,W_Nabellen incomplete dossiers
52,a4,2011-11-01 17:26:56,10913,6000,W_Nabellen incomplete dossiers
52,a4,2011-11-03 08:50:47,11049,6000,W_Nabellen incomplete dossiers
52,a4,2011-11-04 15:12:56,,6000,W_Nabellen incomplete dossiers
52,a4,2011-11-04 15:30:49,,6000,W_Nabellen incomplete dossiers
52,a4,2011-11-05 11:31:38,11002,6000,W_Nabellen incomplete dossiers
52,a4,2011-11-07 10:16:19,,6000,W_Nabellen incomplete dossiers
52,a3,2011-11-07 11:34:25,10609,6000,W_Valideren aanvraag
53,a1,2011-10-04 14:19:41,11001,15000,W_Completeren aanvraag
53,a2,2011-10-10 10:43:37,11049,15000,W_Nabellen offertes
53,a3,2011-10-12 08:59:10,10629,15000,W_Valideren aanvraag
53,a3,2011-10-12 09:12:20,10629,15000,W_Valideren aanvraag
54,a1,2011-10-04 14:11:37,11001,6000,W_Completeren aanvraag
54,a1,2011-10-04 14:22:54,,6000,W_Completeren aanvraag
54,a2,2011-10-04 15:02:34,,6000,W_Nabellen offertes
54,a2,2011-10-07 12:33:47,10789,6000,W_Nabellen offertes
54,a3,2011-10-11 15:18:00,10629,6000,W_Valideren aanvraag
54,a3,2011-10-11 15:58:01,10629,6000,W_Valideren aanvraag
55,a1,2011-10-04 14:42:30,11179,10000,W_Completeren aanvraag
55,a2,2011-10-10 13:13:13,10899,10000,W_Nabellen offertes
55,a3,2011-10-13 08:48:10,10609,10000,W_Valideren aanvraag
56,a1,2011-10-04 14:47:03,11169,20000,W_Completeren aanvraag
56,a1,2011-10-04 17:24:41,,20000,W_Completeren aanvraag
56,a2,2011-10-04 17:28:09,,20000,W_Nabellen offertes
56,a2,2011-10-04 17:44:15,,20000,W_Nabellen offertes
56,a2,2011-10-11 20:37:49,10982,20000,W_Nabellen offertes
56,a2,2011-10-11 20:46:49,11119,20000,W_Nabellen offertes
56,a2,2011-10-12 09:04:09,11180,20000,W_Nabellen offertes
56,a2,2011-10-12 09:04:23,11180,20000,W_Nabellen offertes
56,a2,2011-10-12 10:09:58,11169,20000,W_Nabellen offertes
56,a2,2011-10-12 15:42:25,11180,20000,W_Nabellen offertes
56,a2,2011-10-13 13:47:03,11049,20000,W_Nabellen offertes
56,a3,2011-10-13 15:26:47,10138,20000,W_Valideren aanvraag
56,a3,2011-10-13 15:54:54,10138,20000,W_Valideren aanvraag
56,a4,2011-10-13 20:35:05,10982,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-13 20:55:30,11122,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-13 20:55:45,11122,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-14 09:55:05,,20000,W_Nabellen incomplete dossiers
56,a3,2011-10-14 09:58:07,10138,20000,W_Valideren aanvraag
56,a4,2011-10-14 09:58:25,10138,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-17 11:48:43,11009,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-17 11:49:03,11009,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-17 13:38:54,,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-17 14:30:30,,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-17 17:24:46,10861,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-18 10:07:40,10861,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-18 16:46:08,10913,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-18 17:23:26,11002,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-18 20:51:56,11119,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-19 11:04:35,,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-19 11:16:22,,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-19 17:30:36,11122,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-19 17:51:45,11122,20000,W_Nabellen incomplete dossiers
56,a4,2011-10-20 08:00:54,,20000,W_Nabellen incomplete dossiers
56,a3,2011-10-20 09:03:58,10609,20000,W_Valideren aanvraag
56,a3,2011-10-21 08:26:50,10809,20000,W_Valideren aanvraag
56,a3,2011-10-21 09:21:02,10138,20000,W_Valideren aanvraag
57,a5,2011-10-04 14:01:34,11001,25000,W_Afhandelen leads
57,a1,2011-10-04 14:30:44,,25000,W_Completeren aanvraag
57,a1,2011-10-04 15:03:33,11001,25000,W_Completeren aanvraag
57,a2,2011-10-11 20:27:29,11119,25000,W_Nabellen offertes
57,a2,2011-10-13 17:36:15,11180,25000,W_Nabellen offertes
